Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,CONCEPTSTATUS,CTV3ID,RDF Schema Label,ISPRIMITIVE,PAR,RN,RO,Semantic_Type,SNOMEDID,SY,SYNONYM FN,SYNONYM IS,SYNONYM MTH_FN,SYNONYM MTH_PT,SYNONYM OF,SYNONYM SY,TUI,UMLS_CUI
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66406004,Huasteco,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUIYD,Huasteco,1,Amerind (Id: 66920001),,,Population Group,S-63190,,Huasteco (ethnic group),,,,,,T098,C0337869
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#52075006,Congolese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUFjI,Congolese,1,Black African (Id: 18167009),,,Population Group,S-62060,,Congolese (ethnic group),,,,,,T098,C0337830
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270460000,Black Caribbean/W.I./Guyana,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185989004,0,XE2Nt,Black Caribbean/W.I./Guyana,1,"Black, other, non-mixed origin (Id: 185989004)",,Black Caribbean &/or W.I. &/or Guyana (Id: 185991007)|Black Caribbean &/or W.I. &/or Guyana (Id: 154168006),Population Group,F-02BCB,,Black Caribbean/W.I./Guyana (ethnic group),,,,,,T098,C0422774
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#275595001,Iranian (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270464009,0,XM1SC,Iranian (NMO),1,N African Arab/Iranian (NMO) (Id: 270464009),,N African Arab &/or Iranian (NMO) (Id: 186009007)|N African Arab &/or Iranian (NMO) (Id: 154186009),Population Group,F-0085D,,Iranian (NMO) (ethnic group),,,,,,T098,C0554962
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#1451003,Greeks,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XU7on,Greeks,1,Ethnic group (Id: 372148003),,,Population Group,S-61170,,Greeks (ethnic group),,,,,,T098,C0337806
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185999009,Other Black - Black/White orig,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185998001,0,9S51.,Other Black - Black/White orig,1,"Black - other, mixed (Id: 185998001)",,,Population Group,F-00184,Other Black - Black/White orig (Id: 154176008),Other Black - Black/White orig (ethnic group),,,,,,T098,C0422782
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185984009,White - ethnic group,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,9S1..,White - ethnic group,1,Ethnic group (Id: 372148003),Other white ethnic group (Id: 185987002)|Other white ethnic group (Id: 315238004)|Other white ethnic group (Id: 154163002),,Population Group,F-00172,White - ethnic group (Id: 154160004),White - ethnic group (ethnic group),,,,,White,T098,C0043157
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#85163001,Russians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUMHc,Russians,1,Ethnic group (Id: 372148003),,,Population Group,S-61290,,Russians (ethnic group),,,,,,T098,C0337816
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#72809004,Icelanders,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUJp6,Icelanders,1,Ethnic group (Id: 372148003),,,Population Group,S-61200,,Icelanders (ethnic group),,,,,,T098,C0337808
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#38750003,Bororo,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUD2n,Bororo,1,Amerind (Id: 66920001),,,Population Group,S-63070,,Bororo (ethnic group),,,,,,T098,C0337859
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#41798002,Caroline Islanders,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XUDhF,Caroline Islanders,1,Oceanian (Id: 18575005),,,Population Group,S-65020,,Caroline Islanders (ethnic group),,,,,,T098,C0337914
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#275587000,Black Arab,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270461001,0,XM1S4,Black Arab,1,Black N African/Arab/Iranian (Id: 270461001),,Black N African &/or Arab &/or Iranian (Id: 154169003)|Black N African &/or Arab &/or Iranian (Id: 185992000),Population Group,F-00855,,Black Arab (ethnic group),,,,,,T098,C0554954
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#43608005,Australian Aborigines,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XUE3f,Australian Aborigines,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66300,,Australian Aborigines (ethnic group),"Australian Aborigines, NOS",,,,,T098,C0337948
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#76883002,Huichol,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUKcj,Huichol,1,Amerind (Id: 66920001),,,Population Group,S-63200,,Huichol (ethnic group),,,,,,T098,C0337870
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#9158000,Liberians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUNbh,Liberians,1,Black African (Id: 18167009),,,Population Group,S-62170,,Liberians (ethnic group),,,,,,T098,C1556088
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#36329002,Slovaks,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUCY7,Slovaks,1,Ethnic group (Id: 372148003),,,Population Group,S-61370,,Slovaks (ethnic group),,,,,,T098,C0337822
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#53195006,Kirghiz,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,0,XUFwr,Kirghiz,1,Mongoloid (Id: 24812003),,,Population Group,S-64130,,Kirghiz (ethnic group),,,,,,T098,C0337902
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#28821007,Easter Islanders,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XUB3k,Easter Islanders,1,Oceanian (Id: 18575005),,,Population Group,S-65030,,Easter Islanders (ethnic group),,,,,,T098,C0337915
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#46723002,Badagas,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XUEfM,Badagas,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66020,,Badagas (ethnic group),,,,,,T098,C0337939
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#77686000,Kwakiutl,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUKmL,Kwakiutl,1,Amerind (Id: 66920001),,,Population Group,S-63220,,Kwakiutl (ethnic group),,,,,,T098,C0337872
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#65776006,Blackfeet,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUIQK,Blackfeet,1,Amerind (Id: 66920001),,,Population Group,S-63080,,Blackfeet (ethnic group),,,,,,T098,C0337860
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#59597001,Marshallese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XUHDP,Marshallese,1,Oceanian (Id: 18575005),,,Population Group,S-65110,,Marshallese (ethnic group),,,,,,T098,C1556098
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#77502007,Atacamenos,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUKkF,Atacamenos,1,Amerind (Id: 66920001),,,Population Group,S-63040,,Atacamenos (ethnic group),,,,,,T098,C0337856
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#2720008,Hututu,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUAjR,Hututu,1,Black African (Id: 18167009),,,Population Group,S-62130,,Hututu (ethnic group),,,,,,T098,C0337837
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#51750002,Hottentot,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUFfB,Hottentot,1,Black African (Id: 18167009),,,Population Group,S-62120,,Hottentot (ethnic group),,,,,,T098,C0337836
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#12556008,Tamils,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XU6WI,Tamils,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66090,,Tamils (ethnic group),,,,,,T098,C0337946
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270467002,Turkish/Turkish Cypriot (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186005001,0,XE2O0,Turkish/Turkish Cypriot (NMO),1,Other ethnic non-mixed (NMO) (Id: 186005001),,Turkish &/or Turkish Cypriot (NMO) (Id: 186016008)|Turkish &/or Turkish Cypriot (NMO) (Id: 154193008),Population Group,F-00571,,Turkish/Turkish Cypriot (NMO) (ethnic group),,,,,,T098,C0422796
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#76768002,Filipinos,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,0,XUKbQ,Filipinos,1,Mongoloid (Id: 24812003),,,Population Group,S-64080,,Filipinos (ethnic group),,,,,,T098,C1556093
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#57539009,Navaho,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUGoN,Navaho,1,Amerind (Id: 66920001),,,Population Group,S-63280,,Navaho (ethnic group),,,,,,T098,C0337879
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#160531006,Race: West indian,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#413465009,0,134K.,Race: West indian,1,Afro-Caribbean (Id: 413465009),,,Population Group,F-0347D,,Race: West indian (ethnic group),,,,Race: West indian (finding),,T098,C0425373
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#64483007,Indians (Hindi-speaking),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315280000,0,XUIAk,Indians (Hindi-speaking),1,Asian - ethnic group (Id: 315280000),,,Population Group,S-61210,,Indians (Hindi-speaking) (ethnic group),,,,,,T098,C0337809
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270461001,Black N African/Arab/Iranian,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185989004,0,XE2Nu,Black N African/Arab/Iranian,1,"Black, other, non-mixed origin (Id: 185989004)",,Black N African &/or Arab &/or Iranian (Id: 154169003)|Black N African &/or Arab &/or Iranian (Id: 185992000),Population Group,F-0056B,,Black N African/Arab/Iranian (ethnic group),,,,,,T098,C0422775
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#1340002,Malayans,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,0,XU7XN,Malayans,1,Mongoloid (Id: 24812003),,,Population Group,S-64160,,Malayans (ethnic group),,,,,,T098,C0337905
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#76775001,Ugandans,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUKbU,Ugandans,1,Black African (Id: 18167009),,,Population Group,S-62300,,Ugandans (ethnic group),,,,,,T098,C0241520
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#20449009,Javanese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,0,XU9O8,Javanese,1,Mongoloid (Id: 24812003),,,Population Group,S-64120,,Javanese (ethnic group),,,,,,T098,C0337901
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#82174001,Shona,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XULfO,Shona,1,Black African (Id: 18167009),,,Population Group,S-62250,,Shona (ethnic group),,,,,,T098,C0036989
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#81283004,Todas,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XULUT,Todas,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66100,,Todas (ethnic group),,,,,,T098,C0337947
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#275602002,Turkish Cypriot (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270467002,0,XM1SI,Turkish Cypriot (NMO),1,Turkish/Turkish Cypriot (NMO) (Id: 270467002),,Turkish &/or Turkish Cypriot (NMO) (Id: 186016008)|Turkish &/or Turkish Cypriot (NMO) (Id: 154193008),Population Group,F-00863,,Turkish Cypriot (NMO) (ethnic group),,,,,,T098,C0554968
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#83584002,Luo,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XULxA,Luo,1,Black African (Id: 18167009),,,Population Group,S-62180,,Luo (ethnic group),,,,,,T098,C0337841
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#414152003,European,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUcEy,European,1,Ethnic group (Id: 372148003),,European race (Id: 74165009),Population Group,S-00053,European race (Id: 347995004),European (ethnic group),,,,,,T098,C0239307
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,Black African,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315240009,0,9S3..,Black African,1,Black - ethnic group (Id: 315240009),,,Population Group,S-62000,Black African (Id: 154165009),Black African (ethnic group),"Black African, NOS",,,,,T098,C0337824
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#309644006,Black Guyana,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#309643000,0,XaBz8,Black Guyana,1,Black West Indian (Id: 309643000),,Black Caribbean &/or W.I. &/or Guyana (Id: 185991007)|Black Caribbean &/or W.I. &/or Guyana (Id: 154168006),Population Group,F-02A71,,Black Guyana (ethnic group),,,,,,T098,C0554952
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185998001,"Black - other, mixed",,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315240009|http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315239007,0,9S5..,"Black - other, mixed",1,Mixed ethnic census group (Id: 315239007)|Black - ethnic group (Id: 315240009),,,Population Group,F-0017D,"Black - other, mixed (Id: 154175007)","Black - other, mixed (ethnic group)",,,,,,T098,C0422781
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186023009,"Other ethnic, other mixed origin",,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186019001,0,9SB4.,"Other ethnic, other mixed origin",1,"Other ethnic, mixed origin (Id: 186019001)",,,Population Group,F-001A4,"Other ethnic, other mixed orig (Id: 154200005)","Other ethnic, other mixed origin (ethnic group)","Other ethnic, other mixed orig",,,,,T098,C0422803
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186012005,Indian sub-continent (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186005001,0,9SA7.,Indian sub-continent (NMO),1,Other ethnic non-mixed (NMO) (Id: 186005001),,,Population Group,F-00197,Indian sub-continent (NMO) (Id: 154189002),Indian sub-continent (NMO) (ethnic group),,,,,,T098,C0422792
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#91066000,Tatars,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,0,XUNVH,Tatars,1,Mongoloid (Id: 24812003),,,Population Group,S-64200,,Tatars (ethnic group),,,,,,T098,C0337909
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315634007,Black Caribbean and White,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315239007,0,XaIB5,Black Caribbean and White,1,Mixed ethnic census group (Id: 315239007),,,Population Group,F-02670,Black Caribbean and White (Id: 186024003)|Black Caribbean and White (Id: 154201009),Black Caribbean and White (ethnic group),,,,,,T098,C1278526
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315281001,Other Asian ethnic group,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315280000,0,XaFx0,Other Asian ethnic group,1,Asian - ethnic group (Id: 315280000),,,Population Group,F-02229,Other Asian ethnic group (Id: 186030003)|Other Asian ethnic group (Id: 154207008),Other Asian ethnic group (ethnic group),,,,,,T098,C0438971
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#275599007,Greek (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270466006,0,XM1SF,Greek (NMO),1,Greek/Greek Cypriot (NMO) (Id: 270466006),,Greek &/or Greek Cypriot (NMO) (Id: 186015007)|Greek &/or Greek Cypriot (NMO) (Id: 154192003),Population Group,F-00860,,Greek (NMO) (ethnic group),,,,,,T098,C0554965
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#72337002,Brazilian Indians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUJjE,Brazilian Indians,1,Amerind (Id: 66920001),,,Population Group,S-63100,,Brazilian Indians (ethnic group),,,,,,T098,C0337861
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#86275006,Samoan,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,9T14.,Samoan,1,Oceanian (Id: 18575005),,,Population Group,S-65220,Samoan (Id: 154216007),Samoan (ethnic group),Samoans,,,,,T098,C1556103
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#81653003,Pehuenches,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XULZA,Pehuenches,1,Amerind (Id: 66920001),,,Population Group,S-63310,,Pehuenches (ethnic group),,,,,,T098,C0337882
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315280000,Asian - ethnic group,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XaFwz,Asian - ethnic group,1,Ethnic group (Id: 372148003),Other Asian (Id: 154226000)|Other Asian (Id: 186046006),,Population Group,F-02223,,Asian - ethnic group (ethnic group),,,,,,T098,C1282531
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#59366001,Ibo,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUHAe,Ibo,1,Black African (Id: 18167009),,,Population Group,S-62140,,Ibo (ethnic group),,,,,,T098,C0337838
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#309643000,Black West Indian,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185988007,0,XaBz7,Black West Indian,1,Black Caribbean (Id: 185988007),,Black Caribbean &/or W.I. &/or Guyana (Id: 185991007)|Black Caribbean &/or W.I. &/or Guyana (Id: 154168006),Population Group,F-02A70,,Black West Indian (ethnic group),,,,,,T098,C0554951
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#42632009,Andamanese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XUDrV,Andamanese,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66010,,Andamanese (ethnic group),,,,,,T098,C0337938
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#47327008,Mexican Indians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUEmn,Mexican Indians,1,Amerind (Id: 66920001),,,Population Group,S-63270,,Mexican Indians (ethnic group),,,,,,T098,C0337877
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186040000,Cook Island Maori,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,9T15.,Cook Island Maori,1,Ethnic group (Id: 372148003),,,Population Group,S-60006,Cook Island Maori (Id: 154217003),Cook Island Maori (ethnic group),,,,,,T098,C0438965
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#19085009,Saipanese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XU8o7,Saipanese,1,Oceanian (Id: 18575005),,,Population Group,S-65210,,Saipanese (ethnic group),,,,,,T098,C1556102
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#89026003,Alacaluf,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUN5W,Alacaluf,1,Amerind (Id: 66920001),,,Population Group,S-63010,,Alacaluf (ethnic group),,,,,,T098,C0337854
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315635008,Black African and White,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315239007,0,XaIB6,Black African and White,1,Mixed ethnic census group (Id: 315239007),,,Population Group,F-02671,Black African and White (Id: 154202002)|Black African and White (Id: 186025002),Black African and White (ethnic group),,,,,,T098,C1278527
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18664001,Xavante,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XU8iu,Xavante,1,Amerind (Id: 66920001),,,Population Group,S-63390,,Xavante (ethnic group),,,,,,T098,C0337890
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#45465003,Basques,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUEQ3,Basques,1,Ethnic group (Id: 372148003),,,Population Group,S-61040,,Basques (ethnic group),,,,,,T098,C0337796
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#67931002,Aztec,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUIqX,Aztec,1,Amerind (Id: 66920001),,,Population Group,S-63274,,Aztec (ethnic group),,,,,,T098,C0337878
